19	6
19	6.40000000000000
20	5.60000000000000
20	6
20	6.40000000000000
21	5.20000000000000
21	5.60000000000000
21	6
21	6.40000000000000
22	4.80000000000000
22	5.20000000000000
22	5.60000000000000
22	6
22	6.40000000000000
23	4.40000000000000
23	4.80000000000000
23	5.20000000000000
23	5.60000000000000
23	6
23	6.40000000000000
24	4
24	4.40000000000000
24	4.80000000000000
24	5.20000000000000
24	5.60000000000000
24	6
24	6.40000000000000
25	4
25	4.40000000000000
25	4.80000000000000
25	5.20000000000000
25	5.60000000000000
25	6
25	6.40000000000000
